ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
204638_at	0.975	0.8853471	-0.1453345	-5.2105	-0.09326146	ACP5	acid phosphatase 5, tartrate resistant
220927_s_at	0.997	0.9842404	-0.019906	-5.2106	-0.01156383	HPSE2	heparanase 2 (inactive)
205207_at	0.967	0.8533623	0.1863113	-5.2106	0.12711159	IL6	interleukin 6
207442_at	0.99	0.9418682	-0.0734898	-5.2106	-0.04092057	CSF3	colony stimulating factor 3
206433_s_at	0.925	0.7014377	0.3867937	-5.2106	0.19673838	SPOCK3	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 3
220772_at	0.96	0.8272442	0.2200093	-5.2106	0.13204625	BPESC1	blepharophimosis, epicanthus inversus and ptosis, candidate 1 (non-protein coding)
215654_at	0.921	0.6844513	-0.4100728	-5.2107	-0.26012199	BCAT2	branched chain amino acid transaminase 2
221581_s_at	0.896	0.6131026	0.5105854	-5.2107	0.31033174	LAT2	linker for activation of T-cells family member 2
211468_s_at	0.987	0.9250008	-0.0948719	-5.2107	-0.06149385	RECQL5	RecQ like helicase 5
215865_at	0.964	0.8399815	0.2035456	-5.2107	0.0978986	SYT12	synaptotagmin 12
220319_s_at	0.968	0.8563827	0.1824289	-5.2108	0.11066406	MYLIP	myosin regulatory light chain interacting protein
209423_s_at	0.98	0.8993097	-0.1275292	-5.2108	-0.07103784	PHF20	PHD finger protein 20
221999_at	0.856	0.5109966	-0.6646196	-5.2108	-0.36779179	VRK3	vaccinia related kinase 3
217811_at	0.853	0.5036147	0.6763555	-5.2108	0.38494613	SELT	selenoprotein T
213258_at	0.892	0.6023159	-0.5262246	-5.2109	-0.22753674	TFPI	tissue factor pathway inhibitor
208566_at	0.957	0.8139573	-0.2372491	-5.2109	-0.1468722	LOC100996843	ATP-sensitive inward rectifier potassium channel 12-like
214998_at	0.92	0.6802181	0.4159095	-5.2109	0.27223928	AAK1	AP2 associated kinase 1
208443_x_at	0.992	0.9466094	-0.0674862	-5.2109	-0.03989466	SHOX2	short stature homeobox 2
211352_s_at	0.998	0.9904505	-0.0120616	-5.2109	-0.00786077	NCOA3	nuclear receptor coactivator 3
204896_s_at	0.958	0.8179094	-0.2321138	-5.2109	-0.12554739	PTGER4	prostaglandin E receptor 4
211126_s_at	0.777	0.3534516	0.9414286	-5.2111	0.27447586	CSRP2	cysteine and glycine rich protein 2
210461_s_at	0.801	0.3973409	0.8577318	-5.2111	0.2828134	ABLIM1	actin binding LIM protein 1
221354_s_at	0.995	0.96489	-0.0443596	-5.2111	-0.02874643	MCHR1	melanin concentrating hormone receptor 1
216354_at	0.945	0.7678471	-0.2976809	-5.2111	-0.17258763		
209957_s_at	0.779	0.3561423	-0.9361086	-5.2111	-0.44313861	NPPA	natriuretic peptide A
211525_s_at	0.944	0.7645761	-0.302008	-5.2111	-0.19704761	GP5	glycoprotein V platelet
216178_x_at	0.942	0.7541294	0.3158668	-5.2111	0.23101496	ITGB1	integrin subunit beta 1
206755_at	0.991	0.9451849	-0.0692897	-5.2112	-0.039938	CYP2B6	cytochrome P450 family 2 subfamily B member 6
205033_s_at	0.96	0.8279482	0.2190978	-5.2113	0.17253538	DEFA1B///DEFA3///DEFA1	defensin alpha 1B///defensin alpha 3///defensin alpha 1
AFFX-TrpnX-M_at	0.992	0.9477333	-0.0660633	-5.2113	-0.04178275		
220855_at	0.932	0.7234412	0.3569531	-5.2113	0.21635011	CLTC-IT1	CLTC intronic transcript 1 (non-protein coding)
207755_at	0.927	0.7068631	0.379404	-5.2113	0.22968781		
215216_at	0.992	0.948908	0.0645765	-5.2114	0.03433007	VPS16	VPS16, CORVET/HOPS core subunit
201610_at	0.995	0.9625219	-0.0473539	-5.2114	-0.02680236	ICMT	isoprenylcysteine carboxyl methyltransferase
211901_s_at	0.959	0.8230085	0.2254975	-5.2114	0.12172824	PDE4A	phosphodiesterase 4A
210277_at	0.926	0.7039022	-0.3834342	-5.2114	-0.22075773	AP4S1	adaptor related protein complex 4 sigma 1 subunit
216185_at	0.977	0.8926564	0.136008	-5.2114	0.07754558	FUT9	fucosyltransferase 9
201280_s_at	0.875	0.5566516	-0.5939776	-5.2114	-0.3703724	LOC101926921///DAB2	uncharacterized LOC101926921///DAB2, clathrin adaptor protein
220403_s_at	0.986	0.9221552	-0.0984834	-5.2114	-0.05206238	TP53AIP1	tumor protein p53 regulated apoptosis inducing protein 1
210320_s_at	0.92	0.6816106	0.4139879	-5.2115	0.23240337	DDX52	DEAD-box helicase 52
218920_at	0.782	0.3638817	-0.9209524	-5.2115	-0.32773279	FAM193B	family with sequence similarity 193 member B
207425_s_at	0.989	0.9344735	0.0828589	-5.2115	0.04967407	SEPT9	septin 9
214532_x_at	0.946	0.7702037	0.2945671	-5.2116	0.20296355	POU5F1B	POU class 5 homeobox 1B
208463_at	0.956	0.8126681	0.2389255	-5.2116	0.14961475	GABRA4	gamma-aminobutyric acid type A receptor alpha4 subunit
204438_at	0.931	0.7208252	0.3604832	-5.2116	0.2336116	MRC1	mannose receptor, C type 1
222153_at	0.986	0.9203716	-0.1007476	-5.2116	-0.05502518	MYEF2	myelin expression factor 2
213406_at	0.986	0.9218926	-0.0988168	-5.2116	-0.06053649	WSB1	WD repeat and SOCS box containing 1
203732_at	0.807	0.4117612	0.8315287	-5.2117	0.28849693	TRIP4	thyroid hormone receptor interactor 4
222383_s_at	0.974	0.8796319	0.1526359	-5.2117	0.09000763	ALOXE3	arachidonate lipoxygenase 3
211012_s_at	0.979	0.8957986	-0.1320025	-5.2117	-0.09378783	PML	promyelocytic leukemia
203980_at	0.993	0.9559509	-0.0556645	-5.2117	-0.03109316	FABP4	fatty acid binding protein 4
210578_at	0.946	0.7699424	-0.2949121	-5.2117	-0.15895466	TRIM10	tripartite motif containing 10
206615_s_at	0.991	0.9439284	-0.0708807	-5.2117	-0.0475121	ADAM22	ADAM metallopeptidase domain 22
210890_x_at	0.963	0.8369792	0.2074211	-5.2117	0.09073908	KIR2DL1	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1
203497_at	0.83	0.4499779	0.7647103	-5.2118	0.32928493	MED1	mediator complex subunit 1
208232_x_at	0.947	0.7729889	0.2908906	-5.2118	0.15223141	NRG1	neuregulin 1
214462_at	0.992	0.9478947	-0.0658591	-5.2118	-0.03944353	SOCS6	suppressor of cytokine signaling 6
208541_x_at	0.903	0.63366	0.4811262	-5.2118	0.24908151	TFAM	transcription factor A, mitochondrial
216878_x_at	0.954	0.8018315	-0.2530456	-5.2118	-0.15996757	HAB1	B1 for mucin
222219_s_at	0.955	0.8093348	0.2432635	-5.2118	0.14360852	TLE6	transducin like enhancer of split 6
206003_at	0.92	0.6802154	0.4159132	-5.2118	0.2190621	CEP135	centrosomal protein 135
210123_s_at	0.893	0.6043071	0.5233278	-5.2118	0.26008784	LOC101930361///LOC101929970///CHRFAM7A///CHRNA7	uncharacterized LOC101930361///CHRNA7-FAM7A fusion protein///CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion///cholinergic receptor nicotinic alpha 7 subunit
204737_s_at	0.93	0.7186373	0.3634393	-5.2118	0.17337425	MYH7///MYH6	myosin, heavy chain 7, cardiac muscle, beta///myosin heavy chain 6
210802_s_at	0.927	0.7066029	-0.3797579	-5.2118	-0.2191723	DIMT1	DIM1 dimethyladenosine transferase 1 homolog
216924_s_at	0.99	0.9428857	0.0722011	-5.2119	0.03698414	DRD2	dopamine receptor D2
219890_at	0.955	0.8056822	0.2480224	-5.2119	0.19912874	CLEC5A	C-type lectin domain family 5 member A
211133_x_at	0.795	0.3868497	-0.8771742	-5.2119	-0.39359546	LILRB3	leukocyte immunoglobulin like receptor B3
211874_s_at	0.954	0.8005811	0.2546782	-5.2119	0.13884571	KAT6B	lysine acetyltransferase 6B
212550_at	0.957	0.8159188	-0.2346996	-5.2119	-0.15599247	STAT5B	signal transducer and activator of transcription 5B
206799_at	0.993	0.9515581	-0.0612225	-5.212	-0.04302404	SCGB1D2	secretoglobin family 1D member 2
220604_x_at	0.966	0.8474864	0.1938721	-5.212	0.11488015	FTCD	formimidoyltransferase cyclodeaminase
208917_x_at	0.996	0.9723186	-0.0349695	-5.212	-0.02334506	NADK	NAD kinase
214514_at	0.984	0.912222	-0.1111005	-5.212	-0.05837435	MCM3AP	minichromosome maintenance complex component 3 associated protein
220898_at	0.922	0.6892379	0.4034905	-5.212	0.19558194		
37549_g_at	0.851	0.4966096	0.6875808	-5.2121	0.27084592	BBS9	Bardet-Biedl syndrome 9
201831_s_at	0.976	0.8885566	0.1412378	-5.2122	0.09331139	USO1	USO1 vesicle transport factor
211295_x_at	0.921	0.6882973	0.4047825	-5.2122	0.21895983	CYP2A6	cytochrome P450 family 2 subfamily A member 6
215748_at	0.964	0.8381015	-0.205972	-5.2122	-0.1282594	KLHL35	kelch like family member 35
222110_at	0.992	0.9482567	0.0654008	-5.2123	0.03755212	SENP5	SUMO1/sentrin specific peptidase 5
221854_at	0.927	0.7077114	0.3782506	-5.2123	0.1722432	PKP1	plakophilin 1
210989_at	0.964	0.841755	0.2012579	-5.2124	0.15064662	LAMA4	laminin subunit alpha 4
221311_x_at	0.899	0.6246688	-0.4939567	-5.2124	-0.29289438	LYRM2	LYR motif containing 2
212139_at	0.755	0.3154355	-1.0196762	-5.2124	-0.2951866	GCN1	GCN1, eIF2 alpha kinase activator homolog
216744_at	0.996	0.9712404	-0.0363321	-5.2124	-0.02378875		
211029_x_at	0.996	0.9771942	0.0288083	-5.2125	0.01540835	FGF18	fibroblast growth factor 18
210388_at	0.997	0.9836302	0.0206769	-5.2125	0.01276487	PLCB2	phospholipase C beta 2
206524_at	0.893	0.6066087	0.519985	-5.2125	0.25063438	T	T brachyury transcription factor
210106_at	0.989	0.9343828	0.0829738	-5.2126	0.03972197	BLOC1S1-RDH5///RDH5	BLOC1S1-RDH5 readthrough///retinol dehydrogenase 5
205005_s_at	0.866	0.5372879	0.6235507	-5.2126	0.26497157	NMT2	N-myristoyltransferase 2
212515_s_at	0.842	0.4759546	-0.7212063	-5.2127	-0.44696293	DDX3X	DEAD-box helicase 3, X-linked
205777_at	0.927	0.7116127	-0.3729522	-5.2127	-0.21020798	DUSP9	dual specificity phosphatase 9
202973_x_at	0.762	0.3274328	0.9943246	-5.2127	0.32162972	FAM13A	family with sequence similarity 13 member A
210990_s_at	0.993	0.953341	-0.0589664	-5.2127	-0.03395079	LAMA4	laminin subunit alpha 4
216408_at	0.983	0.9081977	0.1162173	-5.2127	0.06931732	OR2B2	olfactory receptor family 2 subfamily B member 2
221024_s_at	0.997	0.9832105	-0.0212071	-5.2128	-0.01325666	SLC2A10	solute carrier family 2 member 10
201904_s_at	0.814	0.4232254	-0.8111017	-5.2128	-0.47610089	CTDSPL	CTD small phosphatase like
219615_s_at	0.942	0.7540471	0.3159761	-5.2128	0.20954211	KCNK5	potassium two pore domain channel subfamily K member 5
64408_s_at	0.927	0.7049999	-0.3819393	-5.2128	-0.22518803	CALML4	calmodulin like 4
216602_s_at	0.966	0.8463551	0.1953291	-5.2128	0.1239717	FARSA	phenylalanyl-tRNA synthetase alpha subunit
220999_s_at	0.801	0.3959819	0.8602317	-5.2129	0.38521222	CYFIP2	cytoplasmic FMR1 interacting protein 2
221268_s_at	0.927	0.7112425	0.3734546	-5.213	0.20360472	SGPP1	sphingosine-1-phosphate phosphatase 1
204047_s_at	0.993	0.9549736	-0.0569009	-5.213	-0.0337557	PHACTR2	phosphatase and actin regulator 2
221976_s_at	1	0.9991615	-0.001059	-5.213	-0.0007395	HDGFRP3	hepatoma-derived growth factor, related protein 3
217630_at	0.971	0.868869	-0.1664092	-5.213	-0.10187246	ANGEL2	angel homolog 2
206698_at	0.879	0.5678697	0.577086	-5.213	0.30035598	XK	X-linked Kx blood group
206481_s_at	0.878	0.5643069	-0.5824322	-5.213	-0.28468723	LDB2	LIM domain binding 2
207827_x_at	0.794	0.3831687	-0.8840754	-5.2131	-0.3754623	SNCA	synuclein alpha
208385_at	0.996	0.9669927	-0.0417014	-5.2131	-0.02619062	NR2E3	nuclear receptor subfamily 2 group E member 3
204983_s_at	0.883	0.5803972	-0.5584187	-5.2131	-0.24494774	GPC4	glypican 4
222316_at	0.827	0.4461224	-0.7712921	-5.2131	-0.32189496		
220476_s_at	0.989	0.9346757	-0.0826026	-5.2131	-0.05850346	LOC101928718///FAM212B	uncharacterized LOC101928718///family with sequence similarity 212 member B
208198_x_at	0.938	0.7409324	-0.3334641	-5.2132	-0.20308028	KIR2DS1	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1
208094_s_at	0.774	0.348431	-0.9514275	-5.2132	-0.31788663	CCDC130	coiled-coil domain containing 130
221279_at	0.973	0.8769742	-0.1560341	-5.2133	-0.09813074	GDAP1	ganglioside induced differentiation associated protein 1
219454_at	0.95	0.7843954	0.2758757	-5.2133	0.17954693	EGFL6	EGF like domain multiple 6
205205_at	0.95	0.7843349	-0.2759552	-5.2133	-0.13370969	RELB	RELB proto-oncogene, NF-kB subunit
216998_s_at	0.963	0.8359138	0.208797	-5.2134	0.13122051	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)
212800_at	0.952	0.7941504	-0.2630856	-5.2134	-0.16960881	STX6	syntaxin 6
209772_s_at	0.978	0.8951882	0.1327805	-5.2134	0.07005684	CD24	CD24 molecule
215593_at	0.993	0.954567	0.0574153	-5.2135	0.03040255		
222091_at	0.95	0.7848185	0.2753201	-5.2135	0.14843867	HPCAL4	hippocalcin like 4
201614_s_at	0.909	0.6497173	-0.4584108	-5.2135	-0.2955815	RUVBL1	RuvB like AAA ATPase 1
209865_at	0.976	0.8875639	0.1425046	-5.2135	0.08740116	SLC35A3	solute carrier family 35 member A3
210530_s_at	0.916	0.6702893	-0.4296566	-5.2135	-0.20480613	NR2C1	nuclear receptor subfamily 2 group C member 1
208628_s_at	0.707	0.2495238	-1.1725534	-5.2136	-0.70885734	YBX1	Y-box binding protein 1
221630_s_at	0.983	0.9092682	-0.1148559	-5.2136	-0.06507679	DDX4	DEAD-box helicase 4
206268_at	0.93	0.7192068	-0.3626696	-5.2136	-0.19225027	LEFTY1	left-right determination factor 1
213189_at	0.865	0.5345772	-0.6277346	-5.2136	-0.33894032	MINA	MYC induced nuclear antigen
211638_at	0.995	0.963062	-0.0466708	-5.2136	-0.02313957	IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH	immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
201979_s_at	0.971	0.8666292	-0.1692795	-5.2136	-0.10202299	PPP5C	protein phosphatase 5 catalytic subunit
216637_at	0.971	0.8660557	0.1700147	-5.2137	0.0926173		
208601_s_at	0.986	0.9245142	-0.0954895	-5.2137	-0.06332362	TUBB1	tubulin beta 1 class VI
203685_at	0.718	0.2621039	-1.1413152	-5.2137	-0.30479585	BCL2	BCL2, apoptosis regulator
220203_at	0.995	0.9628185	-0.0469788	-5.2137	-0.02495311	BMP8A	bone morphogenetic protein 8a
215930_s_at	0.898	0.6227072	0.496767	-5.2138	0.25992534	CTAGE5	CTAGE family member 5, ER export factor
210659_at	0.932	0.7242554	0.3558554	-5.2138	0.19025475	CMKLR1	chemerin chemokine-like receptor 1
214716_at	0.911	0.6558838	-0.4497519	-5.2138	-0.25491127	BMP2K	BMP2 inducible kinase
218489_s_at	0.994	0.96154	0.0485955	-5.2139	0.031029	ALAD	aminolevulinate dehydratase
211906_s_at	0.985	0.9183097	-0.1033659	-5.2139	-0.07447241	SERPINB4	serpin family B member 4
217903_at	0.81	0.4146181	-0.8264058	-5.2139	-0.31090833	STRN4	striatin 4
211399_at	0.994	0.9615839	-0.04854	-5.2139	-0.0321928	FGFR2	fibroblast growth factor receptor 2
215638_at	0.981	0.9045249	-0.1208897	-5.2139	-0.07559155	ERBB3	erb-b2 receptor tyrosine kinase 3
216940_x_at	0.933	0.7258735	0.353675	-5.214	0.24006451	YBX1	Y-box binding protein 1
209980_s_at	0.988	0.931376	0.0867857	-5.214	0.04245064	MIR6778///SHMT1	microRNA 6778///serine hydroxymethyltransferase 1
212638_s_at	0.754	0.3139982	-1.0227576	-5.2141	-0.31106999	WWP1	WW domain containing E3 ubiquitin protein ligase 1
202724_s_at	0.765	0.3317992	-0.9852551	-5.2142	-0.28824618	FOXO1	forkhead box O1
207232_s_at	0.942	0.7552111	0.3144289	-5.2142	0.18716062	DZIP3	DAZ interacting zinc finger protein 3
213698_at	0.894	0.6070876	-0.5192902	-5.2142	-0.2553849	TMEM35B///ZMYM6	transmembrane protein 35B///zinc finger MYM-type containing 6
207913_at	0.997	0.9867568	-0.0167272	-5.2142	-0.00979396	CYP2F1	cytochrome P450 family 2 subfamily F member 1
207000_s_at	0.898	0.6219586	-0.4978404	-5.2142	-0.30018429	PPP3CC	protein phosphatase 3 catalytic subunit gamma
204194_at	0.858	0.5153328	0.6577689	-5.2142	0.3364274	BACH1	BTB domain and CNC homolog 1
219449_s_at	0.778	0.3554339	-0.9375067	-5.2142	-0.40845155	TMEM70	transmembrane protein 70
216609_at	0.924	0.6995171	0.3894148	-5.2143	0.23526719	TXN	thioredoxin
37145_at	0.98	0.8997796	0.1269309	-5.2143	0.07267462	GNLY	granulysin
213953_at	0.999	0.9954235	0.0057802	-5.2143	0.00309675	KRT20	keratin 20
219541_at	0.918	0.6749468	0.4231978	-5.2143	0.25313739	LIME1	Lck interacting transmembrane adaptor 1
220819_at	0.939	0.7455238	-0.3273299	-5.2144	-0.17922399	FRMD1	FERM domain containing 1
205853_at	0.993	0.9590034	-0.0518034	-5.2145	-0.02178837	ZBTB7B	zinc finger and BTB domain containing 7B
216676_x_at	0.941	0.7518608	0.3188844	-5.2145	0.13991113	KIR3DL3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3
213541_s_at	0.826	0.4432443	-0.7762274	-5.2146	-0.30643404	ERG	ERG, ETS transcription factor
207497_s_at	0.986	0.9238416	0.0963431	-5.2146	0.0594535	MS4A2	membrane spanning 4-domains A2
208572_at	0.992	0.9489355	0.0645416	-5.2146	0.03819367	HIST3H3	histone cluster 3, H3
221445_at	0.975	0.8853314	0.1453545	-5.2146	0.08859033	OR1A2	olfactory receptor family 1 subfamily A member 2
208606_s_at	0.938	0.7434774	-0.3300624	-5.2146	-0.18898564	WNT4	Wnt family member 4
214272_at	0.963	0.8370256	0.2073611	-5.2147	0.12761082	CYLD	CYLD lysine 63 deubiquitinase
215340_at	0.951	0.7911273	-0.2670445	-5.2147	-0.15988231	ADCY1	adenylate cyclase 1
210029_at	0.991	0.9449731	-0.0695579	-5.2147	-0.04670073	IDO1	indoleamine 2,3-dioxygenase 1
220107_s_at	0.96	0.8268137	0.2205668	-5.2148	0.13670617	ZC2HC1C	zinc finger C2HC-type containing 1C
212389_at	0.992	0.9481561	0.0655282	-5.2148	0.0387476	SBF1	SET binding factor 1
203847_s_at	0.882	0.5775564	-0.5626343	-5.2148	-0.27402989	AKAP8	A-kinase anchoring protein 8
221706_s_at	0.994	0.9601266	0.0503829	-5.2149	0.03844319	USE1	unconventional SNARE in the ER 1
218561_s_at	0.803	0.4004442	-0.8520431	-5.2149	-0.22808368	LYRM4	LYR motif containing 4
214135_at	0.981	0.903342	0.1223953	-5.2149	0.07135131	CLDN18	claudin 18
214619_at	0.98	0.9001343	-0.126479	-5.2149	-0.06997539	CRHR1	corticotropin releasing hormone receptor 1
203241_at	0.789	0.3752988	-0.8989742	-5.215	-0.3462725	UVRAG	UV radiation resistance associated
205083_at	0.968	0.8561588	0.1827167	-5.215	0.11289659	AOX1	aldehyde oxidase 1
203994_s_at	0.995	0.963608	-0.0459805	-5.215	-0.02816138	C21orf2	chromosome 21 open reading frame 2
214600_at	0.966	0.8481562	0.1930097	-5.2151	0.09546316	TEAD1	TEA domain transcription factor 1
218630_at	0.948	0.7799322	-0.2817431	-5.2151	-0.1775978	MKS1	Meckel syndrome, type 1
208968_s_at	0.751	0.3076175	-1.0365549	-5.2151	-0.241063	CIAPIN1	cytokine induced apoptosis inhibitor 1
216317_x_at	0.95	0.7850976	0.2749535	-5.2151	0.17107902	RHD///RHCE	Rh blood group D antigen///Rh blood group CcEe antigens
206417_at	0.976	0.8873111	0.1428273	-5.2151	0.08580099	CNGA1	cyclic nucleotide gated channel alpha 1
215324_at	0.97	0.8628454	-0.1741317	-5.2151	-0.10781238	SEMA3D	semaphorin 3D
206757_at	0.968	0.8567449	0.1819636	-5.2152	0.11130444	PDE5A	phosphodiesterase 5A
215942_s_at	0.968	0.8574253	-0.1810895	-5.2152	-0.11888097	GTSE1	G2 and S-phase expressed 1
220482_s_at	0.974	0.8811122	-0.1507441	-5.2152	-0.08613062	SERGEF	secretion regulating guanine nucleotide exchange factor
221299_at	1	0.997185	-0.0035555	-5.2152	-0.00197063	GPR173	G protein-coupled receptor 173
222213_x_at	0.986	0.9200547	0.1011501	-5.2153	0.05368736		
217887_s_at	0.714	0.2572603	1.1532108	-5.2153	0.31232548	EPS15	epidermal growth factor receptor pathway substrate 15
201338_x_at	0.721	0.2661351	1.1315354	-5.2153	0.27139025	GTF3A	general transcription factor IIIA
203809_s_at	0.996	0.9667033	-0.0420672	-5.2153	-0.02462704	AKT2	AKT serine/threonine kinase 2
216921_s_at	0.951	0.7924366	0.2653293	-5.2154	0.12546619	KRT35	keratin 35
208523_x_at	0.962	0.8321172	-0.2137036	-5.2154	-0.12055455	HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG	histone cluster 1, H2bc///histone cluster 1, H2bi///histone cluster 1, H2be///histone cluster 1, H2bf///histone cluster 1, H2bg
209342_s_at	0.958	0.8200291	0.2293622	-5.2154	0.14085573	IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta
213550_s_at	0.953	0.7974245	-0.2588027	-5.2154	-0.17704379	TMCO6///IK	transmembrane and coiled-coil domains 6///IK cytokine, down-regulator of HLA II
212349_at	0.962	0.8306861	-0.2155546	-5.2155	-0.10853696	POFUT1	protein O-fucosyltransferase 1
208207_at	0.99	0.940027	-0.0758219	-5.2155	-0.04012093		
202013_s_at	0.842	0.4743222	-0.723899	-5.2156	-0.34252557	EXT2	exostosin glycosyltransferase 2
201289_at	0.793	0.3822967	-0.8857165	-5.2156	-0.42116716	CYR61	cysteine rich angiogenic inducer 61
210558_at	0.96	0.8281653	0.2188167	-5.2156	0.13635779	AKR1C4	aldo-keto reductase family 1, member C4
206075_s_at	1	0.9981619	0.0023216	-5.2156	0.00139127	CSNK2A1	casein kinase 2 alpha 1
222268_x_at	0.961	0.82922	-0.2174515	-5.2157	-0.11743087	MUC5B	mucin 5B, oligomeric mucus/gel-forming
214581_x_at	0.849	0.4922994	-0.6945314	-5.2157	-0.40589748	TNFRSF21	TNF receptor superfamily member 21
202846_s_at	0.8	0.3939023	0.8640679	-5.2157	0.35554597	PIGC	phosphatidylinositol glycan anchor biosynthesis class C
208345_s_at	0.964	0.8413574	-0.2017707	-5.2158	-0.13203293	POU3F1	POU class 3 homeobox 1
215715_at	0.975	0.883133	-0.1481621	-5.2158	-0.08856513	SLC6A2	solute carrier family 6 member 2
218982_s_at	0.812	0.4183979	-0.8196614	-5.2158	-0.40245609	MRPS17	mitochondrial ribosomal protein S17
206279_at	0.95	0.7860409	0.2737151	-5.2158	0.15475686	PRKY	protein kinase, Y-linked, pseudogene
204292_x_at	0.967	0.8518216	0.1882926	-5.2159	0.09445331	STK11	serine/threonine kinase 11
212104_s_at	0.793	0.3821052	-0.8860772	-5.2159	-0.33644112	RBFOX2	RNA binding protein, fox-1 homolog 2
216284_at	0.977	0.8919615	-0.1368942	-5.2159	-0.085998		
206220_s_at	0.986	0.9209843	0.0999698	-5.216	0.0475861	RASA3	RAS p21 protein activator 3
210263_at	0.867	0.5394146	-0.6202759	-5.216	-0.26308167	KCNF1	potassium voltage-gated channel modifier subfamily F member 1
215439_x_at	0.802	0.3991965	0.8543268	-5.216	0.49894985		
218308_at	0.958	0.8178466	0.2321954	-5.216	0.10980791	TACC3	transforming acidic coiled-coil containing protein 3
212087_s_at	0.801	0.3972011	-0.8579886	-5.2161	-0.27905049	ERAL1	Era like 12S mitochondrial rRNA chaperone 1
221320_at	0.927	0.7083239	0.377418	-5.2161	0.22659413	BCL2L10	BCL2 like 10
221637_s_at	0.766	0.3332268	-0.9823072	-5.2162	-0.34748098	C11orf98///LBHD1	chromosome 11 open reading frame 98///LBH domain containing 1
210536_s_at	0.996	0.9725677	0.0346546	-5.2162	0.02288738	SPAM1	sperm adhesion molecule 1
220985_s_at	0.957	0.8158914	-0.2347351	-5.2162	-0.12857985	RNF170	ring finger protein 170
203074_at	0.952	0.7937436	-0.2636181	-5.2162	-0.14472324	ANXA8L1///ANXA8	annexin A8-like 1///annexin A8
202519_at	0.811	0.4164583	-0.8231175	-5.2164	-0.3239112	MLXIP	MLX interacting protein
